"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Botswana","BWA","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6816025863719","27.8405419816203","30.4987482710136","32.6279809985908","29.0775365994438","30.6240563663815","28.9626370625942","","","","","","","","","","28.7005065618311","30.090572375354","35.0511965317378","38.608109273956","33.1241808781327","29.3186624199015","30.4844010069283","28.2394019164035","28.7888722994525","31.1326152834974","26.7811410172353","28.184287589316","29.2665891898753","28.8521774853338","33.9273651660792","",
"República Centroafricana","CAF","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.66162851275332","","","","11.0060729405559","15.8641793874006","16.3366647703798","13.4640903708419","8.18447190574619","","8.27197400077813","9.30655844158761","9.02134552692702","8.67679860120799","10.1233533419528","9.93933909760806","13.9733066121224","",
"Canadá","CAN","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1874062946881","25.4577384723412","25.6199905309775","25.2170269457218","23.8232213267267","23.5052287589584","22.4184181754749","20.3710462622465","20.1743893660975","19.7560910273366","18.7745182688509","18.7110049059225","17.963084125068","18.0373335713637","17.2659172104417","17.8239879344923","17.0276912468077","16.9627803202211","17.0833534495245","18.85417104193","19.0847071449408","17.8502680006291","17.5175199279774","17.0848821579089","16.4020498301416","17.0597786823228","17.498604071126","17.6065954076372","17.5409004540917","18.1149174445138","29.0427521928036","",
"Europa Central y del Báltico","CEB","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1122865564427","41.2981369220382","42.1426041133643","38.9142143712895","38.5346334608262","38.650161809148","38.2628807083172","38.517268234726","38.5309737657762","38.496221548656","36.6026006208251","35.9479815768325","35.6332796911682","34.9405846531322","35.5896086010099","38.155704646125","37.8079699784735","37.0101808294594","36.7745681676808","37.14354283677","36.7193831850568","36.0581952395093","35.8345533837537","34.8980445176516","34.4010450751705","34.9437654838651","41.0401933838614","",
"Suiza","CHE","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","16.6432425195171","15.9841094657801","16.7173603794444","17.1327374582111","17.2184968077076","","","","","","14.0205249882448","15.0715046766351","16.3746100648391","17.5641371651228","17.6605817619976","17.6026699393401","18.2811557748766","18.5046168491871","18.4972112526271","19.1722043069301","18.4795644561644","17.4858237204281","19.4320266922371","18.2966003992254","18.1026122154065","17.7313842671291","16.8119452596918","16.2621178880321","15.7537458101817","16.7939573357879","16.5867457019204","16.493852836706","16.3861928651482","16.6405094940153","16.5489542954609","16.8755899285503","17.0534861386972","16.9871253332353","16.4741177447506","16.5873110958394","19.7292745351982","",
"Islas del Canal","CHI","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","32.4465422936623","26.5455239559666","24.0386426487812","27.7086862739494","25.666460222327","27.2109997708235","26.9594755853555","24.1335835220153","24.2089658591635","25.4523928844232","30.7288709072223","29.0682516758894","29.7165246987441","25.7384403629365","24.0379731474228","21.0900585059265","19.2505883112137","17.709361941282","16.8206083004279","17.1281093901954","16.5937367512206","16.5982582388316","15.9816395623987","15.1241569227677","15.7384446004602","15.864974471906","17.2263941664218","18.7140038461769","20.1386805049182","20.0571230559933","20.0926250802076","19.3366626993026","18.2083109080648","17.2109749859784","15.8867269551126","16.0414047722644","18.4111324189756","21.3114681707184","20.2081834494716","19.4945095729622","19.9248545225746","20.1963012042744","20.6752522601778","21.6348148833018","22.1268634762745","22.3472564737029","22.6179870091642","23.1519766027554","26.3024988303887","",
"China","CHN","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Côte d'Ivoire","CIV","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.29412053536804","9.08261519723784","10.3190259163356","10.1072584826229","10.5281294073868","9.75267521175146","10.6613980450896","11.0198789267792","10.4786765322268","10.6252444022858","9.60983909979339","11.3215604708779","9.93060164126875","9.21632749743159","13.4546990067876","13.5241055689207","15.2149816886248","14.866856295389","14.0562413476335","","",
"Camerún","CMR","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5567883473176","15.8089333568311","14.9294278084384","9.89986132287048","9.06269479640358","8.8683036987345","","","10.1209826631067","10.4039386813666","","","","","","","","","","","","","12.7527473630027","12.9354089682878","12.8603148220395","12.4213187666358","11.9000531275541","10.5272373062848","11.367382512434","","","",
